service_id,date,exception_type
DEC25-D03CAR-1_Weekday-LINCHB0,20260128,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260128,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260128,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260128,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260128,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260128,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260128,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260128,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260128,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260129,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260129,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260129,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260129,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260129,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260129,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260129,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260129,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260129,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260129,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260129,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260129,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260130,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260130,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260130,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260130,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260130,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260130,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260130,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260130,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260130,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260130,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260130,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260130,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260202,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260202,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260202,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260202,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260202,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260202,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260202,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260202,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260202,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260202,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260202,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260202,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260203,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260203,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260203,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260203,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260203,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260203,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260203,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260203,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260203,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260203,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260203,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260203,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260204,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260204,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260204,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260204,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260204,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260204,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260204,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260204,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260204,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260204,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260204,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260204,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260205,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260205,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260205,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260205,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260205,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260205,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260205,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260205,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260205,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260205,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260205,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260205,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260206,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260206,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260206,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260206,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260206,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260206,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260206,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260206,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260206,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260206,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260206,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260206,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260209,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260209,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260209,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260209,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260209,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260209,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260209,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260209,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260209,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260209,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260209,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260209,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260210,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260210,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260210,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260210,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260210,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260210,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260210,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260210,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260210,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260210,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260210,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260210,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260211,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260211,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260211,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260211,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260211,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260211,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260211,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260211,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260211,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260211,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260211,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260211,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260212,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260212,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260212,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260212,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260212,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260212,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260212,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260212,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260212,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260212,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260212,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260212,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260213,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260213,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260213,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260213,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260213,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260213,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260213,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260213,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260213,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260213,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260213,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260213,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260216,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260216,2
DEC25-D03CAR-1_Weekday-LINCHS1-1011100,20260216,2
DEC25-D03CAR-1_Weekday-LINCHS1-0100000,20260216,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260216,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260216,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260216,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260216,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260216,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260216,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260216,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260216,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260216,2
DEC25-D03CAR-1_Weekday-MARSHS1-1011100,20260216,2
DEC25-D03CAR-1_Weekday-MARSHS1-0100000,20260216,2
DEC25-D03CAR-1_Weekday-MARSAM1,20260216,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260216,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260217,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260217,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260217,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260217,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260217,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260217,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260217,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260217,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260217,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260217,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260217,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260217,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260218,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260218,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260218,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260218,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260218,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260218,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260218,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260218,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260218,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260218,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260218,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260218,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260219,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260219,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260219,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260219,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260219,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260219,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260219,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260219,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260219,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260219,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260219,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260219,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260220,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260220,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260220,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260220,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260220,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260220,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260220,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260220,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260220,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260220,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260220,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260220,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260223,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260223,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260223,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260223,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260223,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260223,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260223,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260223,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260223,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260223,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260223,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260223,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260224,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260224,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260224,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260224,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260224,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260224,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260224,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260224,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260224,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260224,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260224,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260224,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260225,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260225,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260225,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260225,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260225,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260225,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260225,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260225,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260225,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260225,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260225,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260225,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260226,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260226,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260226,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260226,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260226,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260226,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260226,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260226,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260226,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260226,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260226,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260226,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260227,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260227,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260227,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260227,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260227,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260227,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260227,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260227,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260227,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260227,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260227,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260227,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260302,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260302,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260302,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260302,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260302,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260302,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260302,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260302,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260302,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260302,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260302,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260302,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260303,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260303,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260303,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260303,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260303,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260303,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260303,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260303,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260303,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260303,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260303,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260303,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260304,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260304,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260304,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260304,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260304,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260304,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260304,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260304,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260304,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260304,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260304,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260304,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260305,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260305,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260305,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260305,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260305,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260305,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260305,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260305,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260305,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260305,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260305,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260305,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260306,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260306,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260306,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260306,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260306,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260306,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260306,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260306,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260306,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260306,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260306,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260306,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260309,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260309,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260309,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260309,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260309,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260309,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260309,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260309,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260309,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260309,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260309,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260309,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260310,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260310,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260310,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260310,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260310,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260310,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260310,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260310,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260310,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260310,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260310,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260310,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260311,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260311,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260311,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260311,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260311,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260311,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260311,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260311,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260311,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260311,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260311,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260311,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260312,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260312,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260312,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260312,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260312,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260312,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260312,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260312,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260312,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260312,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260312,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260312,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260313,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260313,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260313,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260313,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260313,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260313,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260313,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260313,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260313,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260313,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260313,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260313,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260316,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260316,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260316,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260316,2
DEC25-D03CAR-1_Weekday-EAGLHA0,20260316,2
DEC25-D03CAR-1_Weekday-EAGLHS1-0100000,20260316,2
DEC25-D03CAR-1_Weekday-EAGLHS1-1011100,20260316,2
DEC25-D03CAR-1_Weekday-MUIRHS1,20260316,2
DEC25-D03CAR-1_Weekday-NIGHMS1-0100000,20260316,2
DEC25-D03CAR-1_Weekday-NIGHMS1-1011100,20260316,2
DEC25-D03CAR-1_Weekday-ROOSEV1,20260316,2
DEC25-D03CAR-1_Weekday-MARSHA0,20260316,2
DEC25-D03CAR-1_Weekday-HOLEMS1-1011100,20260317,2
DEC25-D03CAR-1_Weekday-HOLEMS1-0100000,20260317,2
DEC25-D03CAR-1_Weekday-LINCHA0,20260317,2
DEC25-D03CAR-1_Weekday-LINCHB0,20260317,2
